alert_id,transaction_id,alert_type,alert_date,resolved,resolution_date,remarks,resolution_time,resolution_date_corrected
alert198989,txn10098989,frequent_failure,26-07-2025,FALSE,,Value yeah fly course experience ago improve bring.,00:00:00,00-Jan-1900
alert183637,txn10083637,unusual_amount,26-07-2025,TRUE,28-07-2025 02:36,Everything allow south.,02:36:20,28-Jul-2025
alert106398,txn10006398,frequent_failure,30-07-2025,TRUE,02-08-2025 01:05,Wall moment whose start rule school team.,01:05:34,02-Aug-2025
alert106777,txn10006777,unusual_amount,25-03-2025,TRUE,26-03-2025 22:43,Such human agency term condition evidence election.,22:43:53,26-Mar-2025
alert171198,txn10071198,suspicious_login,18-04-2022,FALSE,,Chair weight leave.,00:00:00,00-Jan-1900
alert193073,txn10093073,unusual_time,16-06-2025,TRUE,19-06-2025 03:09,Although pull song think buy.,03:09:13,19-Jun-2025
alert111997,txn10011997,suspicious_login,20-02-2025,FALSE,,Travel amount call impact time.,00:00:00,00-Jan-1900
alert164841,txn10064841,frequent_failure,15-02-2025,TRUE,17-02-2025 11:46,Conference long add daughter play open another.,11:46:11,17-Feb-2025
alert138477,txn10038477,frequent_failure,22-03-2024,TRUE,23-03-2024 14:17,Their affect toward something fall.,14:17:44,23-Mar-2024
alert127811,txn10027811,unusual_time,28-07-2025,TRUE,30-07-2025 10:13,Blue tend help step show.,10:13:08,30-Jul-2025
alert155185,txn10055185,suspicious_login,29-05-2025,TRUE,31-05-2025 07:27,Grow somebody law why blue must check.,07:27:06,31-May-2025
alert159878,txn10059878,suspicious_login,17-07-2025,FALSE,,Talk left middle pick.,00:00:00,00-Jan-1900
alert167171,txn10067171,frequent_failure,04-08-2025,TRUE,06-08-2025 08:06,Market collection music.,08:06:42,06-Aug-2025
alert198306,txn10098306,frequent_failure,19-12-2024,TRUE,21-12-2024 04:35,Pull not statement need.,04:35:56,21-Dec-2024
alert171899,txn10071899,unusual_amount,15-07-2025,TRUE,15-07-2025 22:27,Interesting early head across yeah must.,22:27:28,15-Jul-2025
alert167179,txn10067179,suspicious_login,04-11-2024,TRUE,06-11-2024 11:20,Happy value season.,11:20:33,06-Nov-2024
alert132436,txn10032436,suspicious_login,05-08-2025,TRUE,06-08-2025 08:06,Still area year reduce.,08:06:42,06-Aug-2025
alert157934,txn10057934,frequent_failure,15-03-2025,TRUE,15-03-2025 07:55,Senior pass able whose prove million.,07:55:27,15-Mar-2025
alert156536,txn10056536,frequent_failure,05-08-2025,TRUE,06-08-2025 08:06,Performance sell newspaper church toward power field.,08:06:42,06-Aug-2025
alert169655,txn10069655,suspicious_login,11-04-2025,TRUE,13-04-2025 16:04,Above north over customer computer a must.,16:04:29,13-Apr-2025
alert195870,txn10095870,suspicious_login,16-04-2025,TRUE,18-04-2025 10:36,Side either air smile writer task.,10:36:52,18-Apr-2025
alert126797,txn10026797,unusual_time,10-07-2024,TRUE,12-07-2024 06:09,Support visit eat occur remember bag.,06:09:03,12-Jul-2024
alert143297,txn10043297,frequent_failure,10-07-2025,TRUE,12-07-2025 03:34,Finish poor throughout.,03:34:16,12-Jul-2025
alert167763,txn10067763,unusual_time,08-12-2024,TRUE,09-12-2024 23:34,Order above edge everybody he realize.,23:34:15,09-Dec-2024
alert184885,txn10084885,frequent_failure,24-03-2025,TRUE,26-03-2025 03:21,Or sure head letter throw soldier.,03:21:42,26-Mar-2025
alert144920,txn10044920,suspicious_login,28-07-2025,TRUE,30-07-2025 10:43,Which avoid style let figure recent.,10:43:39,30-Jul-2025
alert195219,txn10095219,unusual_amount,04-08-2025,TRUE,06-08-2025 08:06,Year loss project mention.,08:06:42,06-Aug-2025
alert196141,txn10096141,unusual_amount,13-06-2025,FALSE,,Course exactly item identify young.,00:00:00,00-Jan-1900
alert134163,txn10034163,unusual_time,21-10-2024,TRUE,23-10-2024 01:01,Really position happen base summer.,01:01:14,23-Oct-2024
alert100753,txn10000753,unusual_time,21-11-2024,TRUE,23-11-2024 04:30,Loss event campaign cup tree.,04:30:08,23-Nov-2024
alert124685,txn10024685,frequent_failure,30-07-2023,TRUE,31-07-2023 13:28,Including movie clearly job tough pass.,13:28:54,31-Jul-2023
alert179651,txn10079651,frequent_failure,16-01-2025,TRUE,16-01-2025 13:34,Final air summer article.,13:34:05,16-Jan-2025
alert154920,txn10054920,suspicious_login,13-08-2023,TRUE,14-08-2023 20:08,Over board eat meet.,20:08:14,14-Aug-2023
alert182370,txn10082370,unusual_amount,13-07-2025,TRUE,15-07-2025 04:35,Grow idea live feeling training each bag bring.,04:35:16,15-Jul-2025
alert170862,txn10070862,frequent_failure,22-05-2025,TRUE,23-05-2025 02:14,Huge minute wish receive.,02:14:46,23-May-2025
alert130231,txn10030231,unusual_time,02-08-2025,TRUE,05-08-2025 04:58,Man specific else.,04:58:33,05-Aug-2025
alert143742,txn10043742,unusual_amount,27-07-2025,TRUE,28-07-2025 15:36,Poor serious artist.,15:36:37,28-Jul-2025
alert113429,txn10013429,unusual_time,29-11-2022,TRUE,01-12-2022 09:48,Major charge American box your budget manager.,09:48:37,01-Dec-2022
alert134550,txn10034550,unusual_amount,28-07-2025,TRUE,28-07-2025 09:37,With move prepare simple.,09:37:02,28-Jul-2025
alert173234,txn10073234,suspicious_login,26-08-2024,TRUE,28-08-2024 00:58,Employee prepare information form simple be.,00:58:10,28-Aug-2024
alert155982,txn10055982,frequent_failure,25-05-2024,TRUE,26-05-2024 23:53,Deep must while admit mother open road.,23:53:25,26-May-2024
alert118090,txn10018090,unusual_amount,21-04-2024,TRUE,23-04-2024 18:07,Management various report certainly.,18:07:37,23-Apr-2024
alert113376,txn10013376,frequent_failure,25-07-2025,TRUE,28-07-2025 00:36,Lay card through ten.,00:36:18,28-Jul-2025
alert130451,txn10030451,unusual_amount,26-03-2024,TRUE,27-03-2024 12:22,Six without result group eight talk foreign radio.,12:22:08,27-Mar-2024
alert161508,txn10061508,unusual_amount,23-05-2025,TRUE,23-05-2025 20:41,Get off each newspaper per discuss result name.,20:41:50,23-May-2025
alert110568,txn10010568,suspicious_login,14-07-2025,TRUE,16-07-2025 22:12,Current when option share parent.,22:12:06,16-Jul-2025
alert186969,txn10086969,unusual_time,21-12-2024,TRUE,22-12-2024 14:11,Customer like create player home lose get.,14:11:54,22-Dec-2024
alert117130,txn10017130,frequent_failure,12-01-2025,TRUE,14-01-2025 05:58,Although until factor various.,05:58:00,14-Jan-2025
alert141944,txn10041944,suspicious_login,04-08-2025,TRUE,06-08-2025 05:35,During goal everybody movie.,05:35:18,06-Aug-2025
alert107376,txn10007376,unusual_time,15-04-2024,TRUE,15-04-2024 19:37,Defense media while every administration green gun.,19:37:43,15-Apr-2024
alert150305,txn10050305,unusual_time,23-04-2025,TRUE,24-04-2025 13:35,Door shake need pressure at practice morning.,13:35:06,24-Apr-2025
alert174159,txn10074159,suspicious_login,04-07-2025,TRUE,04-07-2025 17:11,Future consider capital rate.,17:11:25,04-Jul-2025
alert120584,txn10020584,frequent_failure,09-05-2025,TRUE,09-05-2025 21:28,Stock talk suffer free.,21:28:10,09-May-2025
alert160176,txn10060176,unusual_amount,06-08-2025,TRUE,06-08-2025 08:06,Check event science fast let care then.,08:06:42,06-Aug-2025
alert138939,txn10038939,unusual_time,05-10-2024,FALSE,,Audience really give create.,00:00:00,00-Jan-1900
alert117082,txn10017082,unusual_amount,20-06-2025,TRUE,23-06-2025 13:42,Well result ground type send political left.,13:42:39,23-Jun-2025
alert147253,txn10047253,frequent_failure,23-02-2025,TRUE,23-02-2025 19:25,Cold these support discuss political.,19:25:50,23-Feb-2025
alert137209,txn10037209,suspicious_login,27-05-2025,TRUE,30-05-2025 00:09,Article word skin investment figure hand which.,00:09:08,30-May-2025
alert108607,txn10008607,suspicious_login,16-06-2025,TRUE,16-06-2025 07:37,Speech image fund civil have field benefit.,07:37:02,16-Jun-2025
alert118382,txn10018382,unusual_amount,28-03-2025,TRUE,30-03-2025 20:55,Power door site Mr boy act team world.,20:55:29,30-Mar-2025
alert136816,txn10036816,suspicious_login,17-11-2024,TRUE,19-11-2024 23:23,Fact available international believe on little.,23:23:50,19-Nov-2024
alert165714,txn10065714,frequent_failure,14-03-2025,TRUE,15-03-2025 01:38,Now best keep throughout.,01:38:12,15-Mar-2025
alert170875,txn10070875,unusual_amount,26-06-2024,TRUE,28-06-2024 10:15,Not half view him throughout.,10:15:42,28-Jun-2024
alert102759,txn10002759,unusual_time,02-08-2023,TRUE,04-08-2023 21:01,Guess be quite success.,21:01:28,04-Aug-2023
alert100850,txn10000850,unusual_time,21-10-2024,FALSE,,Southern answer fly imagine sell.,00:00:00,00-Jan-1900
alert164888,txn10064888,frequent_failure,04-08-2025,FALSE,,Several involve nearly point candidate president type tonight.,00:00:00,00-Jan-1900
alert110829,txn10010829,unusual_time,16-06-2025,TRUE,17-06-2025 14:08,Interesting which long almost clear.,14:08:22,17-Jun-2025
alert169366,txn10069366,suspicious_login,01-02-2024,TRUE,03-02-2024 17:11,Perhaps make song.,17:11:17,03-Feb-2024
alert174266,txn10074266,unusual_amount,06-10-2024,TRUE,07-10-2024 22:29,Others us take play step.,22:29:12,07-Oct-2024
alert195416,txn10095416,unusual_amount,25-06-2025,TRUE,26-06-2025 16:16,Land cold thing blood style public.,16:16:00,26-Jun-2025
alert156477,txn10056477,suspicious_login,29-02-2024,TRUE,29-02-2024 23:04,Sing for reach level business citizen many.,23:04:59,29-Feb-2024
alert104880,txn10004880,suspicious_login,14-10-2024,FALSE,,Party from guy.,00:00:00,00-Jan-1900
alert112845,txn10012845,suspicious_login,19-11-2024,TRUE,20-11-2024 21:21,Dream should seek leave.,21:21:49,20-Nov-2024
alert178253,txn10078253,unusual_amount,04-11-2024,TRUE,07-11-2024 10:56,Environmental type pay fish.,10:56:51,07-Nov-2024
alert178352,txn10078352,frequent_failure,30-06-2025,TRUE,01-07-2025 04:31,Last thing simply candidate civil.,04:31:13,01-Jul-2025
alert108850,txn10008850,unusual_amount,23-02-2025,FALSE,,Bank education eight everybody.,00:00:00,00-Jan-1900
alert155867,txn10055867,unusual_amount,20-06-2025,TRUE,21-06-2025 08:32,Recent concern quickly present investment up size mission.,08:32:50,21-Jun-2025
alert135942,txn10035942,unusual_time,09-08-2024,TRUE,09-08-2024 14:35,Dark eat beyond anything two property American.,14:35:21,09-Aug-2024
alert194169,txn10094169,unusual_amount,03-04-2024,TRUE,03-04-2024 06:01,Business back wonder shoulder form serve.,06:01:54,03-Apr-2024
alert109000,txn10009000,suspicious_login,07-12-2024,TRUE,10-12-2024 07:56,Green former scientist friend always.,07:56:47,10-Dec-2024
alert123063,txn10023063,unusual_time,06-08-2025,TRUE,06-08-2025 08:06,Receive politics American sing change section serious.,08:06:42,06-Aug-2025
alert145112,txn10045112,unusual_amount,14-03-2025,TRUE,16-03-2025 18:19,Himself with door.,18:19:34,16-Mar-2025
alert103667,txn10003667,unusual_amount,20-07-2025,TRUE,20-07-2025 23:32,Hour nearly determine image.,23:32:12,20-Jul-2025
alert157854,txn10057854,unusual_time,15-07-2025,TRUE,16-07-2025 22:42,President forget child rest music important.,22:42:43,16-Jul-2025
alert171627,txn10071627,unusual_time,17-07-2023,TRUE,18-07-2023 21:33,Thing fall rise cost radio.,21:33:39,18-Jul-2023
alert117234,txn10017234,unusual_time,05-07-2025,TRUE,08-07-2025 08:46,Water toward operation building low.,08:46:45,08-Jul-2025
alert169269,txn10069269,suspicious_login,22-04-2025,FALSE,,Over dream hold live necessary parent check never.,00:00:00,00-Jan-1900
alert159417,txn10059417,unusual_time,28-06-2025,FALSE,,Probably parent side morning attack early.,00:00:00,00-Jan-1900
alert101640,txn10001640,unusual_amount,21-04-2025,TRUE,21-04-2025 16:53,Administration behind score along.,16:53:32,21-Apr-2025
alert139778,txn10039778,frequent_failure,03-06-2025,TRUE,05-06-2025 02:58,Remember affect wind mean.,02:58:44,05-Jun-2025
alert152855,txn10052855,suspicious_login,12-07-2024,TRUE,13-07-2024 09:16,The head standard rest.,09:16:38,13-Jul-2024
alert107934,txn10007934,unusual_time,14-05-2024,TRUE,16-05-2024 23:16,Upon claim term election.,23:16:17,16-May-2024
alert146640,txn10046640,frequent_failure,03-06-2025,TRUE,05-06-2025 16:38,Instead use energy result our amount capital.,16:38:30,05-Jun-2025
alert133021,txn10033021,frequent_failure,28-01-2025,TRUE,30-01-2025 03:13,Amount policy short whole.,03:13:10,30-Jan-2025
alert191136,txn10091136,frequent_failure,26-07-2025,TRUE,28-07-2025 12:00,Worker clearly education human man entire.,12:00:30,28-Jul-2025
alert119511,txn10019511,frequent_failure,20-07-2025,TRUE,23-07-2025 04:12,Matter lot indeed indicate popular.,04:12:36,23-Jul-2025
alert153493,txn10053493,unusual_time,19-03-2025,FALSE,,Want part group also most full.,00:00:00,00-Jan-1900
alert149205,txn10049205,suspicious_login,07-04-2024,TRUE,08-04-2024 01:21,Contain large great always TV.,01:21:05,08-Apr-2024
alert177979,txn10077979,unusual_amount,31-03-2025,TRUE,01-04-2025 17:06,Ok author dream consumer strategy finally boy.,17:06:21,01-Apr-2025
alert168735,txn10068735,unusual_amount,10-05-2024,TRUE,12-05-2024 12:14,Provide indeed oil mission mind pay.,12:14:46,12-May-2024
alert171857,txn10071857,suspicious_login,18-11-2024,FALSE,,Dog my research family.,00:00:00,00-Jan-1900
alert120174,txn10020174,unusual_amount,27-07-2025,TRUE,29-07-2025 20:02,Oil others exactly available sign.,20:02:56,29-Jul-2025
alert149236,txn10049236,frequent_failure,05-10-2022,TRUE,07-10-2022 07:17,Film computer drug speech.,07:17:43,07-Oct-2022
alert134197,txn10034197,unusual_amount,03-04-2025,FALSE,,Western bring subject.,00:00:00,00-Jan-1900
alert164875,txn10064875,frequent_failure,24-05-2025,TRUE,25-05-2025 02:44,Off remember skin mission.,02:44:29,25-May-2025
alert161227,txn10061227,frequent_failure,03-05-2025,TRUE,06-05-2025 05:50,They identify development center out board yourself.,05:50:25,06-May-2025
alert167988,txn10067988,unusual_amount,02-06-2025,TRUE,04-06-2025 23:03,Charge who senior choice.,23:03:14,04-Jun-2025
alert141109,txn10041109,suspicious_login,17-10-2024,FALSE,,Hold order little lay because camera time prevent.,00:00:00,00-Jan-1900
alert148170,txn10048170,suspicious_login,02-04-2022,TRUE,03-04-2022 03:55,Sometimes analysis issue situation town course together.,03:55:29,03-Apr-2022
alert141792,txn10041792,unusual_time,04-05-2025,TRUE,05-05-2025 00:14,Million physical return make police soon firm probably.,00:14:53,05-May-2025
alert151081,txn10051081,frequent_failure,02-08-2025,TRUE,04-08-2025 14:54,Production develop great guess building industry.,14:54:11,04-Aug-2025
alert189320,txn10089320,unusual_time,17-05-2025,FALSE,,Participant eight pretty person never for.,00:00:00,00-Jan-1900
alert146901,txn10046901,unusual_time,18-03-2024,TRUE,19-03-2024 12:32,Professor cover in instead mention.,12:32:43,19-Mar-2024
alert152230,txn10052230,unusual_amount,24-07-2025,FALSE,,Go usually growth live rest because.,00:00:00,00-Jan-1900
alert154585,txn10054585,frequent_failure,01-08-2025,TRUE,02-08-2025 08:51,Describe deal door law claim his fight.,08:51:30,02-Aug-2025
alert134770,txn10034770,frequent_failure,07-02-2024,TRUE,08-02-2024 01:44,Back play miss realize picture last attorney.,01:44:17,08-Feb-2024
alert199178,txn10099178,frequent_failure,06-08-2025,TRUE,06-08-2025 08:06,Air ago perhaps issue word bring decade.,08:06:42,06-Aug-2025
alert116850,txn10016850,unusual_time,29-07-2024,TRUE,31-07-2024 06:50,Could account my eye mother sell operation teacher.,06:50:34,31-Jul-2024
alert143632,txn10043632,unusual_amount,14-05-2025,TRUE,14-05-2025 17:51,Win reason stuff budget.,17:51:33,14-May-2025
alert140265,txn10040265,frequent_failure,18-09-2024,TRUE,20-09-2024 03:44,Stop some method.,03:44:36,20-Sep-2024
alert100491,txn10000491,unusual_amount,22-06-2025,TRUE,23-06-2025 20:20,You stay road discussion last almost job.,20:20:07,23-Jun-2025
alert125789,txn10025789,unusual_amount,05-08-2025,FALSE,,Tv adult animal cost cold.,00:00:00,00-Jan-1900
alert109519,txn10009519,frequent_failure,21-05-2025,TRUE,24-05-2025 01:50,Can no memory both section include weight camera.,01:50:30,24-May-2025
alert114719,txn10014719,suspicious_login,04-08-2025,TRUE,06-08-2025 08:06,Down however talk about score.,08:06:42,06-Aug-2025
alert170244,txn10070244,suspicious_login,05-08-2025,TRUE,06-08-2025 08:06,Party late front college do.,08:06:42,06-Aug-2025
alert181874,txn10081874,unusual_amount,09-04-2025,TRUE,11-04-2025 07:58,Appear population personal one skill prove.,07:58:41,11-Apr-2025
alert188265,txn10088265,unusual_time,11-03-2025,TRUE,12-03-2025 18:22,Over however little attack under too.,18:22:49,12-Mar-2025
alert182396,txn10082396,suspicious_login,26-07-2025,TRUE,27-07-2025 20:01,Religious clear carry worker relate measure continue.,20:01:47,27-Jul-2025
alert106505,txn10006505,unusual_time,27-07-2025,TRUE,28-07-2025 03:10,Artist sister only growth nearly.,03:10:04,28-Jul-2025
alert118390,txn10018390,unusual_time,01-11-2022,TRUE,03-11-2022 17:21,Address process see sure music.,17:21:03,03-Nov-2022
alert152672,txn10052672,frequent_failure,28-07-2025,FALSE,,Degree well prevent piece want church.,00:00:00,00-Jan-1900
alert186414,txn10086414,unusual_amount,10-06-2025,TRUE,11-06-2025 10:11,Half very part million present.,10:11:16,11-Jun-2025
alert172507,txn10072507,unusual_amount,18-07-2025,TRUE,19-07-2025 02:42,Throw soldier scientist tough.,02:42:14,19-Jul-2025
alert108103,txn10008103,unusual_time,22-01-2025,TRUE,25-01-2025 01:14,Part fire middle statement southern special.,01:14:05,25-Jan-2025
alert158516,txn10058516,frequent_failure,15-11-2024,TRUE,16-11-2024 09:30,This price pressure across society world.,09:30:24,16-Nov-2024
alert154113,txn10054113,unusual_amount,19-11-2024,TRUE,22-11-2024 11:53,Our life participant prove language body.,11:53:59,22-Nov-2024
alert106576,txn10006576,suspicious_login,30-05-2025,FALSE,,Foot great travel help various difference role.,00:00:00,00-Jan-1900
alert127713,txn10027713,suspicious_login,24-06-2025,FALSE,,Million party return determine election opportunity risk.,00:00:00,00-Jan-1900
alert100383,txn10000383,unusual_time,19-01-2025,FALSE,,Sound leader very step pass scene nation.,00:00:00,00-Jan-1900
