feedback_id,customer_id,date_submitted,feedback_text,satisfaction_score,issue_type,resolved,Resolved_bool,satisfaction_bool
fdbk101932,cust105489,11-01-2021,See main next behavior next.,3,fraud,TRUE,1,1
fdbk101933,cust104233,31-03-2024,Plan organization structure dog fall member.,4,fraud,TRUE,1,1
fdbk101934,cust106872,03-09-2024,Manage such best ten live investment write fear risk be.,4,transaction,TRUE,1,2
fdbk101935,cust107315,13-03-2025,Personal young author lead future.,5,transaction,TRUE,1,2
fdbk101936,cust100580,04-08-2025,Owner fly break glass side artist century fish chance car.,4,transaction,TRUE,1,2
fdbk101937,cust104810,31-10-2022,Population general whose anyone decision goal space near when specific finally.,5,app_usability,TRUE,1,3
fdbk101938,cust104719,11-12-2024,Beat citizen we just environmental chair attack street.,4,transaction,TRUE,1,2
fdbk101939,cust103784,21-10-2024,It onto practice paper prevent style trouble body thing.,1,app_usability,TRUE,1,3
fdbk101940,cust103032,29-12-2023,Use every rise figure test.,4,transaction,TRUE,1,2
fdbk101941,cust103108,13-07-2025,Air across team early travel TV yeah nature door top.,5,app_usability,TRUE,1,3
fdbk101942,cust107974,25-08-2023,Since quickly likely ten difficult.,3,app_usability,TRUE,1,3
fdbk101943,cust108225,24-11-2024,Type street institution join girl which commercial send.,3,fraud,TRUE,1,1
fdbk101944,cust109711,23-02-2025,Material include yard window occur enough fact skill Congress.,4,transaction,TRUE,1,2
fdbk101945,cust101651,08-11-2021,Sound move specific during animal if ok.,5,transaction,TRUE,1,2
fdbk101946,cust106793,14-08-2024,Reflect early floor Mr serious.,5,transaction,TRUE,1,2
fdbk101947,cust106451,31-03-2024,Lay event conference boy.,5,transaction,TRUE,1,2
fdbk101948,cust106547,05-12-2024,Color already action television indicate radio.,3,transaction,TRUE,1,2
fdbk101949,cust106685,24-04-2024,Foreign stay anyone attorney business.,3,app_usability,TRUE,1,3
fdbk101950,cust101564,11-03-2025,Reflect similar stuff new camera thought from.,4,other,TRUE,1,4
fdbk101951,cust101754,16-07-2025,Over own responsibility or event.,4,transaction,TRUE,1,2
fdbk101952,cust102037,27-07-2025,Mouth trial message foreign course box.,2,transaction,TRUE,1,2
fdbk101953,cust108557,19-05-2024,Reach draw strategy base policy service page.,4,transaction,TRUE,1,2
fdbk101954,cust107074,13-05-2024,Positive only movie itself present film indicate show enjoy.,1,app_usability,TRUE,1,3
fdbk101955,cust108182,01-08-2025,Game way sit church protect approach.,2,app_usability,TRUE,1,3
fdbk101956,cust101119,06-07-2025,History than state enough discuss meeting debate begin page.,5,other,FALSE,0,4
fdbk101957,cust106144,21-08-2021,Help herself yard yeah them happen treat quality before.,3,transaction,FALSE,0,2
fdbk101958,cust104905,25-07-2024,Western modern father military.,1,fraud,TRUE,1,1
fdbk101959,cust108494,28-01-2021,Science decide spend last visit order.,5,fraud,TRUE,1,1
fdbk101960,cust103534,25-05-2025,Game staff account produce though.,3,transaction,TRUE,1,2
fdbk101961,cust101120,29-12-2021,Top black generation change tell despite should none performance bill both.,2,fraud,TRUE,1,1
fdbk101962,cust102105,03-09-2024,Central seek industry box myself consumer because so since.,4,transaction,TRUE,1,2
fdbk101963,cust108382,14-11-2022,Question doctor feel beautiful rather road treat voice raise.,3,app_usability,TRUE,1,3
fdbk101964,cust108217,19-12-2022,Provide guy remain two evidence environment democratic manager seek property skin.,5,transaction,TRUE,1,2
fdbk101965,cust103746,06-10-2021,Particular risk support car firm become brother while enjoy.,4,transaction,TRUE,1,2
fdbk101966,cust109302,20-01-2022,Mrs the well not argue.,5,other,TRUE,1,4
fdbk101967,cust106476,11-10-2021,Worry authority end fast form standard.,5,transaction,FALSE,0,2
fdbk101968,cust101915,24-01-2025,Necessary bag table court air plan particular direction catch yet.,1,transaction,TRUE,1,2
fdbk101969,cust105036,29-03-2022,Fill message church development remain ok.,4,transaction,TRUE,1,2
fdbk101970,cust103890,22-06-2024,Suffer option attorney appear star husband.,5,other,TRUE,1,4
fdbk101971,cust105165,05-07-2025,Other thing stock provide Republican.,2,transaction,FALSE,0,2
fdbk101972,cust101116,20-04-2025,Pick truth by culture around service clearly responsibility.,3,transaction,TRUE,1,2
fdbk101973,cust101266,03-09-2024,Sea term gas record lawyer able speech take arrive affect.,3,transaction,FALSE,0,2
fdbk101974,cust100647,23-06-2024,Someone big role material send peace course room.,4,fraud,TRUE,1,1
fdbk101975,cust106621,28-02-2024,Image on ball find similar sort prepare tough.,5,other,TRUE,1,4
fdbk101976,cust108586,16-06-2025,So senior national center process parent whom appear travel technology.,2,other,TRUE,1,4
fdbk101977,cust104523,11-10-2023,Development go perhaps discussion letter conference.,4,app_usability,TRUE,1,3
fdbk101978,cust102683,27-07-2024,Analysis wind cause almost recognize I.,3,transaction,TRUE,1,2
fdbk101979,cust106475,23-11-2022,Anything role fund soon low individual local development market cost.,5,fraud,TRUE,1,1
fdbk101980,cust107053,28-10-2024,Remember paper behavior shoulder attack thus.,2,other,TRUE,1,4
fdbk101981,cust107399,16-04-2022,Go prevent drive number seek another across church.,5,other,TRUE,1,4
fdbk101982,cust105691,23-12-2023,Despite close PM piece grow street not partner body miss.,2,transaction,TRUE,1,2
fdbk101983,cust103428,03-05-2025,Situation pass base not long chair enjoy fear heavy four.,1,app_usability,TRUE,1,3
fdbk101984,cust109054,15-04-2024,Street scene data data beautiful else agency ground sense.,2,app_usability,TRUE,1,3
fdbk101985,cust105987,06-07-2024,Black else full phone edge somebody through serious mention.,3,transaction,TRUE,1,2
fdbk101986,cust105078,18-04-2025,Mission evidence style too now.,3,transaction,FALSE,0,2
fdbk101987,cust103439,30-05-2024,Foreign federal behind throw authority realize difficult why know recognize result.,5,app_usability,FALSE,0,3
fdbk101988,cust100342,30-04-2025,Trouble special move treat care trip detail level nature.,3,transaction,TRUE,1,2
fdbk101989,cust100520,15-01-2025,Future sit generation tough instead section sport financial memory.,2,other,TRUE,1,4
fdbk101990,cust101073,27-10-2024,Participant blue tonight affect I rock real serve report owner.,5,other,TRUE,1,4
fdbk101991,cust104680,21-07-2023,Type short possible up maybe mouth.,3,transaction,TRUE,1,2
fdbk101992,cust102926,19-10-2023,Whose boy keep rise situation actually conference to too.,3,transaction,TRUE,1,2
fdbk101993,cust106231,18-07-2024,Somebody keep reach everything end image sport catch certainly.,4,fraud,TRUE,1,1
fdbk101994,cust108365,31-07-2025,I indeed town within concern billion.,4,app_usability,TRUE,1,3
fdbk101995,cust104161,09-06-2025,Never civil strategy you new actually occur common possible.,3,transaction,FALSE,0,2
fdbk101996,cust103088,24-05-2022,To science report age day maintain stay school close hospital.,4,transaction,FALSE,0,2
fdbk101997,cust109186,10-09-2023,Point her its gas whether item history fire glass environmental.,5,transaction,TRUE,1,2
fdbk101998,cust108334,30-07-2025,Certainly PM daughter foreign force each none husband American.,5,transaction,TRUE,1,2
fdbk101999,cust105676,28-05-2025,Themselves how should pull page memory herself network loss.,4,app_usability,TRUE,1,3
fdbk102000,cust105005,30-06-2025,Wind off issue either image early sense difference.,4,app_usability,TRUE,1,3
fdbk102001,cust102609,03-01-2022,Fast true during research call.,1,other,TRUE,1,4
fdbk102002,cust103701,04-07-2025,President defense tough wonder.,3,other,TRUE,1,4
fdbk102003,cust101621,25-02-2025,House painting head little once staff pretty property.,5,fraud,TRUE,1,1
fdbk102004,cust109759,24-03-2024,Rather computer upon perform ahead commercial program exist only environmental.,2,app_usability,TRUE,1,3
fdbk102005,cust104444,09-09-2024,Author third second wife live.,5,app_usability,TRUE,1,3
fdbk102006,cust108044,18-06-2025,Something support finish much medical politics power partner discover.,5,other,TRUE,1,4
fdbk102007,cust107925,23-03-2024,Never center drop vote person simply main begin.,4,other,TRUE,1,4
fdbk102008,cust100738,22-08-2023,Majority industry you example never young nature.,4,other,TRUE,1,4
fdbk102009,cust108389,03-09-2024,Hospital give mean season major serious question Mr number science.,3,app_usability,TRUE,1,3
fdbk102010,cust108427,27-05-2022,About spring factor friend animal carry great.,3,other,TRUE,1,4
fdbk102011,cust100591,28-09-2024,Recently cultural often chance your pass behavior.,4,transaction,TRUE,1,2
fdbk102012,cust101593,28-07-2025,Item responsibility movie old first her authority.,1,other,TRUE,1,4
fdbk102013,cust108400,16-08-2023,Spend thought will for million group floor section light true.,5,fraud,TRUE,1,1
fdbk102014,cust105292,26-06-2025,Second true from east imagine commercial represent small stay officer.,5,fraud,TRUE,1,1
fdbk102015,cust107326,07-05-2021,Situation fine imagine best suddenly energy turn.,4,transaction,TRUE,1,2
fdbk102016,cust104038,16-07-2023,Court brother give sit prepare seat listen.,5,transaction,TRUE,1,2
fdbk102017,cust102308,26-08-2023,History debate paper consumer hotel follow employee.,4,app_usability,TRUE,1,3
fdbk102018,cust106549,21-04-2022,Put bed reveal herself owner public if plan.,4,fraud,TRUE,1,1
fdbk102019,cust109954,05-06-2024,Remain range dinner foreign plan front again game.,3,app_usability,TRUE,1,3
fdbk102020,cust109223,29-05-2023,Side better man attack during total popular every air.,4,fraud,TRUE,1,1
fdbk102021,cust108761,03-10-2022,Government evidence play tax against offer throw loss figure your.,5,transaction,TRUE,1,2
fdbk102022,cust107233,11-01-2025,See send hold make discuss.,2,transaction,TRUE,1,2
fdbk102023,cust102923,09-06-2023,Several letter reveal difficult eight music skin commercial movie we.,5,other,TRUE,1,4
fdbk102024,cust107323,24-01-2023,Within those ten down law sit.,2,transaction,TRUE,1,2
fdbk102025,cust105873,10-01-2025,Whether push apply position return arm politics base event.,3,transaction,TRUE,1,2
fdbk102026,cust102306,29-09-2024,True them next beat TV while son both.,4,transaction,TRUE,1,2
fdbk102027,cust106697,19-03-2022,Radio score hospital land mind nation beat tend voice among.,4,transaction,TRUE,1,2
fdbk102028,cust102760,01-03-2023,Data somebody theory none about play tree partner individual statement ball.,5,fraud,TRUE,1,1
fdbk102029,cust105875,18-01-2024,Whether thank tax skin everyone be trip at.,4,transaction,TRUE,1,2
fdbk102030,cust107099,07-02-2023,Success watch his fund interest live word concern them teach.,3,transaction,TRUE,1,2
fdbk102031,cust108652,22-12-2024,Open certainly his police program total actually force model perhaps together.,3,fraud,TRUE,1,1
fdbk102032,cust107451,27-05-2025,Pick person shoulder key memory political consumer else writer green.,3,other,TRUE,1,4
fdbk102033,cust109294,26-09-2023,South memory music behind age card series black wait analysis.,3,transaction,TRUE,1,2
fdbk102034,cust100090,23-01-2025,School degree international learn must raise coach fall road his.,2,transaction,TRUE,1,2
fdbk102035,cust100672,28-05-2023,Cell production former for magazine window own than site break.,1,transaction,TRUE,1,2
fdbk102036,cust101711,16-12-2024,Management north project hundred quite.,3,transaction,TRUE,1,2
fdbk102037,cust102981,16-08-2024,Agreement throughout ever commercial machine care plan need entire.,3,transaction,TRUE,1,2
fdbk102038,cust102736,02-09-2023,Certainly south black case serious goal single letter.,2,app_usability,TRUE,1,3
fdbk102039,cust104325,22-09-2022,Dog authority traditional class lawyer large summer entire.,4,other,TRUE,1,4
fdbk102040,cust107636,30-11-2023,Adult news set as leg drive strategy affect something term.,4,transaction,TRUE,1,2
fdbk102041,cust104256,18-09-2024,Space far piece serious environmental coach show.,5,transaction,TRUE,1,2
fdbk102042,cust102119,27-06-2025,Blue resource upon may future meeting student team result pay.,1,other,TRUE,1,4
fdbk102043,cust100922,27-09-2022,Prevent much protect create effect.,5,fraud,TRUE,1,1
fdbk102044,cust106629,26-04-2024,Anything man family color join must yes.,5,transaction,FALSE,0,2
fdbk102045,cust102939,08-06-2025,Exist soldier friend likely part reflect kind blue despite.,4,app_usability,FALSE,0,3
fdbk102046,cust101919,29-09-2024,Behavior education goal return among how throughout.,4,fraud,TRUE,1,1
fdbk102047,cust107251,13-01-2025,Happy cut least late believe building.,2,transaction,FALSE,0,2
fdbk102048,cust104630,03-10-2024,Congress house there team instead way start.,5,transaction,TRUE,1,2
fdbk102049,cust108380,26-11-2024,Sit often music avoid field turn.,5,transaction,TRUE,1,2
fdbk102050,cust105143,31-03-2025,Budget go from community exist discover next it soon.,3,app_usability,TRUE,1,3
fdbk102051,cust106581,14-09-2024,Provide break through lead success area chair area yet its language.,5,transaction,TRUE,1,2
fdbk102052,cust109232,13-05-2024,Really professor against bit happen speak within business end list.,4,transaction,TRUE,1,2
fdbk102053,cust106585,09-12-2023,Away bill player simple enter film quickly property.,5,transaction,TRUE,1,2
fdbk102054,cust109860,30-10-2024,Second issue fine here stock wall focus lot.,5,transaction,TRUE,1,2
fdbk102055,cust105908,27-06-2025,Decade peace loss century skin spring education follow support life.,4,transaction,TRUE,1,2
fdbk102056,cust107716,20-02-2024,Fight foot entire really single environment serious character.,3,other,TRUE,1,4
fdbk102057,cust103113,04-06-2025,Mention water strategy Republican with man maybe.,5,transaction,TRUE,1,2
fdbk102058,cust101022,19-09-2024,Economic responsibility ten put system he idea.,1,transaction,TRUE,1,2
fdbk102059,cust105548,13-10-2023,Instead public even all oil stage third game couple if.,1,other,TRUE,1,4
fdbk102060,cust101779,21-03-2025,Where few challenge across improve win beautiful yeah real show.,3,other,TRUE,1,4
fdbk102061,cust100400,19-08-2023,However Mr kitchen sort significant must gun.,5,transaction,TRUE,1,2
fdbk102062,cust103080,22-02-2022,Already like hold artist power again able memory continue tonight.,1,app_usability,TRUE,1,3
fdbk102063,cust108305,02-09-2024,Interesting as say agency imagine culture prove spend sit.,4,transaction,TRUE,1,2
fdbk102064,cust106895,28-08-2024,Eye whom despite popular if.,4,transaction,TRUE,1,2
fdbk102065,cust103792,23-12-2023,Mr ever around relate money eat same garden fly.,3,transaction,TRUE,1,2
fdbk102066,cust100970,10-03-2024,Far race black class deal.,1,transaction,FALSE,0,2
fdbk102067,cust101296,23-03-2025,Thank protect end former cut but practice spring idea.,4,other,TRUE,1,4
fdbk102068,cust102334,04-05-2025,Skin show seem only increase.,2,other,TRUE,1,4
fdbk102069,cust105632,05-02-2025,Sell store herself analysis feeling ok show everybody nice despite form.,3,transaction,TRUE,1,2
fdbk102070,cust101078,30-01-2024,Analysis pay wall foreign their majority born data add drop.,2,app_usability,TRUE,1,3
fdbk102071,cust103250,27-06-2023,Watch team sell media result strong race none.,4,transaction,FALSE,0,2
